star_score,reviews
3,김치필라프랑 날치알 크림우동 맛있어요  크림우동 면발도 쫄깃하고 날치알도 꽤 많이 들어가있음요 
3,만족스러워요
4,바비큐 먹고싶게 생겼네
3,옛날 생각나는 맛집이네요
3,바람안난닭갈비 여러모로 마음에 듭니다
3,왕추 찜닭은 국물 맛이 진해서 밥에 비벼먹어도 맛있고 국수추가해서 먹어도 맛있음
4,맨날 인스턴트만 먹다가 완전 반했어용
3,대구 요 근처에서는 최고에요
3,맛있다 마시써
3,가격도 저렴하고 맛도 좋은편 가게가 오래되서 오히려 소주한잔 하기 더 좋은 그런 분위기에 가성비 좋은 맛집
3,이 근처에서는 닭갈비 젤 잘하는 집인듯 친구들이랑 종종 가서 한잔하고 오기 딱 적당한 가격 
3,기본찬으로 번데기가 나오는데  일단 그것부터 맛이 좋음 닭갈비도 살 연하고 양념맛도 좋구 
3,손님은 많은데 가게는 비좁은편이라갈때마다 웨이팅을 피할 수 없지만  그래도 넘 맛있는집
3,조개찜 가리비가 꽤 많이 들어가있어영 가리비 조개살도 보들보들 한게 맛있음 
3,진짜 또 가고 싶은 맘이에요
3,의성곱창은 손님 연령대가 다양해요 중년부터 청년층까지 호불호 갈리는 맛이 아니라 그런건지 
3,호불호가 갈릴듯요 내스탈인 노노함 나는 카레빠순이인데 여기 향 너무 약함
3,대구인친구가 댈꼬간집인데 대구에서는 꽤 맛있는 조개집으로 통하더라구요 제 입맛에도 괜찮았어요 
3,애도 나온 유명한 맛집이더라 구요 국내산 닭고기만을 사용해서 맛과 질 모두 믿고 먹을수 있었습니다
5,가격대비 양이 많아요 그리고 인당 판매하시는게 아니라 양으로 판매하시니 더 믿음이 가네요
5,닭다리살이 통통해서 고기 뜯어먹는 맛이 있더라구요
3,진짜 먹을만한 편이네요
3,좋은 편이에요
3,좋았던 것 같아요
3,그럭저럭 가볼만햇던거 같아요
4,안주가 전반적으로 술안주하기에 딱 좋은 것 같아용  식다보다는 차로 소주마시러 어기에 딱이에용
5,닭고기 양념도 맛있지만 닭고기 자체가 맛있어서 어떻게 먹어도 맛있음
5,밤닭중간 사이즈로 시켰는데 너무 맛있어서 추가하였습니다 다 먹고 닭발도 추가해서 먹어서 배터지게 먹었습니다
3,밤닭을 먹은 후에 양념 오징어 구이도 한번 드셔보세요 시중에 파는 양념구이와 비교 불가 소스가 너무 매력적이예요
4,살짝 매콤하면서도 달콘하고 또 불맛이 느껴지는 중화 비빔밥 뭔가 맵지만 계속 땡기는 맛 매운거 못먹는 분들은 도전하지마세요 
5,돼지고기 목살은 다른곳에서 먹어봤어도닭 목살은 여기서 처음 먹어봤어요
3,잔치국수 깔끔합니다
5,초코 가나슈 타르트가 가장 맛있더라구요 달달한 타르트에 아메리카노 한잔 같이 마시면 기분좋은 디저트 타임이 완성
4,석쇠닭구이 먹고왔습니다 셋이 인분 시켰더니 양이 너무 많아서 오히려 남겼음
3,황룡짬뽕밥 훌륭했던거 같다
5,시끌시끌하니 전형적인 막창집 분위기에요 막창은 물론이고 소스가 너무 맛있어서 자주 가요
4,대구에서 아직 이곳만큼 맛있는 막창집은 못찾았네요 사장님도 너무 재밌으세요
4,제대로 된 콩국수를 먹을 수 있는 곳 입니다 저희 부모님도 좋아하셔서 가족 외식으로 종종가요
5,막창 처음 먹어보는데 처음에는 이걸 대체 왜먹는건가 친구들때문에 억지로 먹었는데 바싹 굽고나니까 진짜 맛있네요 앞으론 제가 끌고 갈 듯 해요
4,닭고기를 숯불이 구워먹으니깐 돼지고기 못지 않은 식감이 나네요
4,면발이 조금 두꺼운 편이예요 국물도 매콤하니 그냥먹기엔 매운맛이강해서 탕수육이나 군만두를 같이 먹으면 좋을거같아요
4,뽀얗고 찐한 콩국물에 애호박과 김만 들어있는데도 어찌 이렇게 고소하고 맛있는지 또가고싶습니다
4,음료는 생각보다 좀 맛이 덜 했지만 싸고 맛있는 타르트에 반해서 자주 찾는 곳이예요 고퀄리티의 저렴한 가격
4,중화비빔밥 진짜 짱임 특히 위에 올려져 나오는 계란후라이 노른자를 터뜨려서 같이 비벼먹어줘야함
4,닭요리 전문점에서 이렇게 닭고기 자체에 정성을 들이는 곳은 처음봤네요
5,가격도 저렴하고 맛도 있는 대구 맛집 콩국수 먹어본 사람들 여기가고 나면 다른 곳에서 절대 못드실거예요
5,돼지 막창이랑 소막창이랑 가격차이가 별로 안나길래 소막창 먹고왔어요  저렴한 가격에 실컷 먹구왔네용
5,바람돌이 짬뽕이 이집 대표 메뉴인가봐요국물이 좀 텁텁하긴 한데 자꾸 먹게되는 맛이네요
4,짬뽕과 고추양념으로 불난 속을 공기밥시켜서 비벼먹고 요구르트까지 후식으로 먹고났더니 배 터질거같아요
3,항상 사람이 많아요 그래도 기다려서라도 먹고싶은맛 단골이 많대요여기 먹어본 사람만 아는 이맛  강추
3,닭구이 간장맛 보다는 매콤한 맛 양념이 제 입맛에는 더 맛있었네요
4,콩국수가 저렴하고 맛있는집 김치가 없는게 조금 아쉬움
4,중국집에 왠 비빔밥이라고 생각했는데 유명한 메뉴는 다 이유가 있더라구요
3,총 일간의 숙성기간을 거쳐 만든다고 합니다 그래서 그런지 닭이 부드럽고 양념도 깊게 베어있어 너무 맛있습니다
4,도시락 라면 곰탕도 있어서 밤닭과 함께 시키면 든든한 식사로도 맛있게 한끼 먹을 수 있습니다
5,우선 막창이 깨끗해서 안심하고 먹을 수 있었어요맛도 좋고 분위기도 제가 좋아하는 분위이였네요
3,최고의 술안주로 꼽고 싶습니다 고급스러운 닭갈비 맛이랄까 국내산 닭고기라 특유의 닭 비린내를 느낄 수 없고 싱싱합니다
4,짬뽕 한그릇이 엄청 푸짐하게 나오는데 양에 비하면 가격이 저렴한 편이었네요
3,가격도 원 저렴한 가격에 맛까지 보장된 막창 전문집 대구 막창골목에서 제일 잘나가는거 같아요
3,깔끔한 건물에 내부도 깔끔했고 무엇보다 사람 많은 곳이라 그런지 주차장이 넓게 되어있어서 좋았네요 
4,매주 하요일은 휴무인곳 볶음밥 중화 비빔밥 그리고 바람돌이 짬뽕이 여기의 메뉴예요 저는 셋다 먹어봤지만 베스트는 역시 중화비빔밥
5,여기가면 바람돌이 짬뽕이랑 중화비빔 먹고오는데 보통 중식먹고나면 속이 더부룩하고 소화도 잘안되는데 여기는 뭔가 다르더라구요 맛있고 속도 편했어요
3,대부분 여기 오시는 분들은 짬뽕에 바삭바삭 아삭아삭한 군만두를 같이 먹더라구요 그래서 저도 시켜먹었는데 국물이 정말 진하면서 텁텁하지않고 좋아요
5,친구들과 가서 한잔기울이기 좋 은 곳 입니다 맛있고 양도 많아서 이 곳을 추천할 때 마다 친구들한테 칭찬 받았어요
3,중화비빔밥 적당히 기름져서 중국요리 먹고 싶을 때 짜장면이나 짬뽕대신 먹기에도 괜찮은 것 같아요
3,닭갈비 석쇠에 구워서 깻잎 장아찌에 싸먹으면 완전 꿀맛입니다
3,카푸치노 먹고싶을만했었어요
4,닭고기를 저온숙성해서 그런지 정말 고기에서 냄새도 하나도 않나고엄청 부드러웠어요
3,아주머니가 친절하게 맛있게 구어먹는 방법도 알려주셔서 콜라겐이 나오며 기름기가 자글자글노릇노릇하게 구워 먹었어요
4,첨에 너무 걸쭉해보여서 좀그랬는데 먹어보니까 전혀 그런느낌 안들고 부드럽게 넘어가더라구요 
5,전형적인 짬뽕의 정석같은 맛이었네요 짜장면은 짬뽕에 비해 상대적으로 무난했어요
3,비위가 약해서 막창 냄새나는거는 거의 못먹고 다버리는데 여기는 비린내가 안나서 잘 먹고 왔어요 
4,밤닭을 시키면 밑반찬들로 치킨 무 번데기 등 밤닭과 어울리는 찬들이 나와 함께 먹을때 마다 각각 다른맛을 느끼게 해줍니다
4,밤닭을 시키면 간장구이와 양념 구이 그리고 떡도 나옵니다 양념이 쏙 베어있어서 너무 맛있었는데 일동안 숙성한다고 하네요
5,여름에 시원한 소주랑 딱 잘 어울리는 막창집이네요 사장님도 친절하셨습니다
4,방송에 워낙 많이 나와서 따로 말하지 않아도 알사람은 다 아는 집인듯
3,육회 맛있다는데요
5,별미였던 닭목살 구이 닭 목살을 구이로 먹는 다는 것은 상상할 수 없었는데 쫄깃하고 너무 맛있습니다
5,타르트 식감이 촉촉한게 자꾸 먹어도 물리지 않는 맛이네요 디저트 좋아하시는 분들에겐 필수 코스에요
3,대구의 유명 막창 골목에 가서 대기하고 먹었어요 손님이 어찌다 많은지 오기가 생겨서 기다렸다 먹엇네요 
5,숯불로 구워서 먹어서 그런지 숯불구이 맛이 나는 닭이 너무 맛있었습니다 간장 밤닭 양념 밤닭 모두 각각의 맛이 뛰어나네요
5,짬뽕 건더기들도 많고 내용이 알차네요 특히 계란후라이랑 국물이 은근히 잘 어울려서 좋았어요
3,사람이 워낙 많아서 좀 정신없는데 그래도 메뉴가 콩국수 하나라서 금방금방 나와서 맛있는 식사 하고왔어요
3,많은연예인들의 인증 사진을 보면서 므흣 맛에 또한번 므흣 막창먹고 후식으로 우동을 먹으면 깔끔하게 정리되는 맛
5,중화비빔밥 진짜 대박입니다매콤달콤한 양념이랑 불맛이 잘 어우러져서 진짜 맛있음
4,최근 가려고 했더니 얼마전에 이사를 하셨다 그래서 조금 헤메다 겨우 찾았어요가실 분들은 지도 참고하세요
5,저렴한가격에 맛까지 보장되는 이곳 대학생들이 많이 찾아요 음료도 저렴하고 
4,원에 곱빼기를 시켜도 가격추가는 없어요 양이 너무 많아서 남겼네요 남긴게 생각이나는 고소한 그맛
4,직접 가게 안에서 만드시는 것 같은데 맛도 너무 좋고 무엇보다 가격이 놀랍네요
3,가볼만했어요
5,살짝 매우면서 불향이 나고 기름지면서도 독특한 중화비빔밥 처음 오시는분들은 특이한 이름에 많이 시켜먹어보신데요 
4,음식들은 다 무난하게 맛있었어요 근데 주차장이 조금 불편했네요 
4,밤닭은 양 별로 그램 수 가 적혀 있어서 가시는 인원수에 따라 적당히 골라서 시키면 됩니다 함께 나오는 소스가 너무 맛있습니다
3,양파 장아찌에 찍어먹어보라는 사장님의 권유에 양념장 대신 찍어먹어봤더니 와 매실청의 새콤한 맛이 새롭네요
3,여긴 특이하게 짜장면을 아예 안파시는 것 같더라구요  그리고 짬뽕보다도 비빔밥이 더 맛나용 
5,여긴 계란후라이 올려주시는게 특색인 것 같아요짬뽕에도 계란후라이 올려져 있는 건 첨봐용
3,면이 부드럽고 국물도 고소하니 먹기 좋아요 여름에 콩국수 한번 후루룩하러 오세요
5,한잔하러 갈때면 꼭 찾는 곳이네요  깔끔해요
4,여름엔 늦은시간까지 하시는데겨울엔 저녁시까지 밖에 안하셔서 저녁먹기엔 조금 애매할 것 같아요
3,대구 대짬뽕집인 대동 반점 영업시간은 시까지밖에 안되요  그런데도 번호표 뽑고 기다려야하더라구요
5,짬뽕이 다른곳보다 확실히 맛은 더 있어요 다만 메뉴가 짬뽕이랑 짜장면이 다 여서 조금 아쉬웠네요
3,껍데기 괜찮네요
5,밤닭과 함께 먹는 계란찜 한숟갈 너무 맛있더라구요 밑반찬으로 나오는 짱아찌와 깻잎들과 함께 먹으면 더욱 맛있습니다
3,닭고기 숙성이 잘 되어있어서 그런지양념이 고기에 잘 베어있었네요
5,가격에 비해서 양은 확실히 많네요 종류도 다양해서 좋았어요
5,짬뽕으로 진짜 유명한집 대구살면서 여기 짬뽕 안 먹어봤다면 간첩
3,닭고기를 이렇게 돼지갈비처럼 구워먹을 수도 있다는게 신기하네요맛도 적당히 중독성있는 맛이었어요
4,주 메뉴인 밤닭 숯불 구이 진짜 맛있습니다 맛있게 매콤한 양념과함께 떡도 들어있어 닭갈비 같은 맛입니다
4,보통 짬뽕 국물이 진하면 텁텁하던데이곳은 텁텁하지 않고 깔끔하게 칼칼해서 좋네요
4,가게가 아담하고 조용해서 좋았네요 가끔식 들려 디저트 먹기엔 딱인 집인듯
4,중화비빔밥으로 유명한집 간이 조금 쎄지만 아직 안드셔보신 분들이 계시다면 어디 한번 잡솨봐
4,가격 착한 타르트집으로 소문이 자자하길래 방문했어요 둘이 아메리카노 잔에 타르트 개먹어도 만원도 안나와서 놀랐네요
4,오징어가 엄청 많이 들어가있어요 내스타일 특이하게 고추 다데기를 넣어서 비벼먹는데 맵긴 하지만 계속 생각나는 맛이에요 
4,년 전통이라 하절기에는 저녁까지하고 동절기에는 문을 좀더 일찍 닫네요  역시 여름에 콩국수죠
5,콩을 갈아서 바로 주신것처럼 아주 되직하니 좋네요 제대로 된 콩국수 먹어서 좋네요
3,그럭저럭 맛있는 편입니다
3,돼지불고기 만족했엇음
4,유명한 맛집이서 그런지 저녁시간 전부터 이미 손님이 장난아니에요 그래도 많이 기다리진 않았어요
5,오징어가 듬뿍 그리고 돼지고기 등심인가 짬뽕에 커다란 고기가 면발 하나 호로록에 이래서 맛집이구나가 느껴지는 곳
4,밤닭은 사이드 메뉴가 다양해서 좋았습니다 양념 오징어와 닭 목살 구이 대하구이 등 먹어보고 싶은게 많아 자주 가볼려구요
4,가게가 작아서 웨이팅이 기네요 유명해서그런가 한참 기다렸다가 먹었는데 기다리는 사람이 안줄어요 
4,면발이 탱탱하고 쫄깃하네요 짬뽕이 제입맛에는 조금 맵긴 했는데 그런맛으로 먹는 거니까 맛있게 잘 먹었어요
4,수제타르트라 그런지 너무 달지 않고 맛있네요대신 일요일에 갔더니 문을 일찍 닫으셔서 다음번엔 여유있게 가려구요
