star_score,reviews
4,어떤 고마우신 분께서미리내주신 삼각 햄치즈 세개를 여든이 넘으신 어르신께서 고맙고 감사하다며 맛있게 드시고 가셨습니다  이렇게 고마우신분들이 많은 대한민국 군포는 살기 좋습니나 미리내가게 군포 호점 고재영빵집 미리내가게 군포 호점 명 짬뽕 미리내가게 서울강동호점해물왕짬뽕 미리내주신 고마우신분께 진심으로 감사 드립니다복받으실 겁니다
3,예전에 같이일하던누나랑친구랑 친구군대가기일전에 밥을먹었던 기억이나요친구도부대서전화할때마다 양은냄비김치찌개를잊지못한다고하네요
4,어떤 고마우신 분께서미리내주신 쵸코칩 머핀 한개를 배가 고프다며 들어온 학생이 고맙고 감사하다며 맛있게 먹고 갔습니다  이렇게 고마우신분들이 많은 대한민국 군포는 살기 좋습니나 미리내가게 군포 호점 고재영빵집 미리내가게 군포 호점 명 짬뽕 미리내가게 서울강동호점해물왕짬뽕 미리내주신 고마우신분께 진심으로 감사 드립니다복받으실 겁니다
4,카스 친구인 정읍 햇빛농부님께서 수확하신 오디가 빵집에 내일 드디어 옵니다 이 오디는 여름을 시원하게해줄 빙수에 들어갑니다 시원한 얼음과 팥그리고 인절미와함께 오디가 고명으로 올라갑니다 오디가 필요하신분은    번으로 전화 주세요 정읍햇빛을즐기는농부 입니다
4,지금 고재영 빵집은 맛있는 충전 중 입니다 행복하고 맛있고 건강한 빵을 만들기 위해 째주 일요일은 맛있는 충전을 합니다행복하고 즐거운 주말보내시고 월요일에 다시 맛있는 빵과 함께 만나요애야 고재영빵집은 째주 일요일은 쉰댄다  함초쌤 께서 재능기부를 해주셨습니다 예전것보다 멎지죠
4,오늘의 미리내 어떤 고마운분이 앙금빵 비용을 다른어떤분을 위해 미리내주셨습니다 어떤 고마우신분 복 받으실겁니다암만
4,월 기부톡 기부왕 이벤트 기부톡 월 기부왕에게 드리는 선물은고재영빵집 빵 입니다  기부톡 
4,미리내 가게는 조금씩 미리내서 나눔을 실천하는 가게 입니다 재미있는 나눔의 공간 미리내 가게에 많은 관심 부탁 드립니다  미리내 가게 홈페이지   군포 호점 고재영 빵집 군포 호점 명짬뽕
4,현충일 나라를 위해 목숨을 바친 장병과 순국선열들의 충성을 기념하는 날  가게에 조기 걸고 아침 시작 합니다 오늘은 대한민국을 위해 수고해주신 모든 분들께 감사하는 하루 보내세요
4,나눔의 새로운 방법 나눔을 위해 미리내는 습관 함 들이실래요미리내가게 군포 호점 고재영빵집 미리내 나눔 같이 하시죠
4,배달중 갑자기 걸려온 전화한통에 완젼 반가움입니다 원주 치악산 큰송이 조영희 대표님께서 부천 직거래 장터 끝나고 댁으로가시는길에 생각이 났다며 군포 톨게이트를 나오셔서 귀한 큰송이와 곤드레나물을 주고 바람처럼 원주로 떠나셨습니다  이렇게 큰 버섯 보셨나요 안보셨으면 말을 하지 마세요이 버섯 맛 보셨나요 안보셨으면 말을 하지 마세요바로 원주 치악산 큰송이버섯 이거 그냥먹어도 맛나요 카스 친구이신 조영희 님이 재배하신거 고단백 저지방 생식으로 먹는 유일한 버섯 전국 어느곳이든 택배로 보내드린답니다 필요 하신분은  번으로 전화 하세요
4,온 가족 총 출동 아자씨 생신을 맞이하여 재미난 이벤트형제분들 사진으로 만든 쿠키  근디 안닮았다는 어떤게 여자인지 님자인지 내가봐도  암튼 받으시공 재미있는 이벤트가 돼야 할텐데
4,지금 고재영 빵집은 맛있는 충전 중 입니다 행복하고 맛있고 건강한 빵을 만들기 위해 째주 일요일은 맛있는 충전을 합니다행복하고 즐거운 주말보내시고 월요일에 다시 맛있는 빵과 함께 만나요애야 고재영빵집은 째주 일요일은 쉰댄다  함초쌤 께서 재능기부를 해주셨습니다 예전것보다 멎지죠
4,오늘 받은 통의 문자가 오늘하루를 힘나게 합니다 빵 잘받았습니다 식감도 좋고 너무 맛있네요 감사히 잘 먹겠습니다또 주문할게요 남겨 주세요 오늘 금방 나온 크림치즈빵 먹었는데 정말 맛의 신세계예요퇴계차 사는데 앞으로 자주갈게요 고재영빵집 화이팅
4,이벤트 상품 소개 특허출원중 커피숙성 항아리곶감 한방숙성 항아리곶감 상주에서 직접재배 생산하여 곶감및 각종 농특산물을 판매합니다 맘모아 문의사항   감사합니다
4,촬영 끝났습니다  특집 헌혈 방송 월 일 방송 이랍니다헌혈증은다른 생명을 살립니다잠자는 헌혈증을 깨워주세요
4,빵집은 촬영 중특집 생명을 나눕시다 힌혈증 특집방송 촬영 중 입니다 헌혈증 모으는 빵집 이야기 입니다
3,맛있는데
3,가보고 싶네요
4,빵집에 찾아오신 새로운 인연 입니다 두분도 빵집에서 처음뵙는분들 같은일 하시는분들이라 대화가 잘통하네요 멀리서 찾아주셔서 감사 합니다 사진을 위에서 찍다보니 두분다 목아프게 천장을 보시네요 
4,당정중학교 학년 야들은 수행평가 중수행평가 제목은 고재영빵집 홍보동영상 이랍니다 간단한 인터뷰하고 지금은 빵 먹는 중 잘 만들어서 수행평가 만점 맞길 바라며
4,미리내가게 같이 해보실분 손들어주세요 맡겨 놓은 커피 한국에서도 시작됐다   뉴스 
4,존경하는 별쌤 사랑합니다 아이들이 직접 만든 스승의날 케이크 굳이 본인들이 해야만 한다머 늦게 찾아온 칭구들 두 커플과 깍두기 입니다
4,오늘 제주도로 보내진 헌혈증 들 받으신분 빠른 쾌유를 기원 드립니다 모두 같이 빠른 쾌유를 기원해주세요
4,제주 두모악 김영갑갤러리 그 앞쪽 주차장 옆에 있는 카페 오름 아담하고 깨끗한  맛있는 식사도 가능한 카페 그리고 굿네이버스를 후원 하시는 굿잡 가게 입니다 제주 가시는분들 많이 찾아주세요
4,지금 고재영 빵집은 맛있는 충전 중 입니다 행복하고 맛있고 건강한 빵을 만들기 위해 째주 일요일은 맛있는 충전을 합니다행복하고 즐거운 주말보내시고 월요일에 다시 맛있는 빵과 함께 만나요애야 고재영빵집은 째주 일요일은 쉰댄다  함초쌤 께서 재능기부를 해주셨습니다 예전것보다 멎지죠
4,지금 이시간 컴퓨터로 나랑 만나고 있는 분들 경기도 연천의 원유연 쌤 그리고 울릉도의 김복순 쌤 즐겁게 대화중 울릉도 날씨 좋았다고
4,오늘빵집에 오신 완젼 반가운 손님 이태승 선생님께서 인천에서 압구정 북포럼 갓는길에 빵집에 들러주셨습니다 빵집의 든든한 응원군이신 쌤께서 산본역에서 빵집에 오는 방법을 사진으로 보여주신다며 오시면서 사진을 찍으시면서 오셨답니다 빵집을 완젼 좋아하주시는 이태승의 포토스토리  승 쌤 복받으실 겁니다 감사 합니다
4,손님을 위한 특별 서비스 카네이션을 준비하지 못하신분들을 위해 준비했습니다
4,골고루 담아서 선물로 나갑니다 이거 받으시는분들 모두 행복하실겁니다 행복하게 만든 빵 드시고 행복하세요
4,쑥으로 만드는 쑥 식빵 이녀석의 이름은 봄처녀 바람났네호두가 들어있어 쑥의 향긋함과 고소함 그리고 영양까지 맛나겠죠 
4,헌혈증을 바꿔주는 군포 작은 동네빵집 고재영빵집 이야기 
4,우리 별똥이 엄마 철쓰의 영어 제자 쌤께서 어린이날을 맞이하여 제자들을 위해 특별히 주문하신 앙금 글씨 빵 입니다 아이들이 빵에 쓰여진 본인 이름을 보면 무척 좋아 하겠죠
4,경북 봉화에서 자연발효식품을 생산하는 청량애 농장 에서 의뢰한 청국장 가루와 청국장 환을 이용해서 시제품 만드는 중 입니다 청국장 쿠키 차로 샘플 작업 끝났습니다 어때요 맛나 보이나요
4,지금 고재영 빵집은 맛있는 충전 중 입니다 행복하고 맛있고 건강한 빵을 만들기 위해 째주 일요일은 맛있는 충전을 합니다행복하고 즐거운 주말보내시고 월요일에 다시 맛있는 빵과 함께 만나요애야 고재영빵집은 째주 일요일은 쉰댄다  함초쌤 께서 재능기부를 해주셨습니다 예전것보다 멎지죠
4,  소상공인 휴먼다큐 땀방울이 편 입니다  관심 가져주시고 시청해주신 분들께 진심으로 감사드립니다  앞으로도 지역점포 많이 이용해주세요 
4,경북 봉화에서 자연발효식품을 생산하는 청량애 농장 에서 의뢰한 청국장 가루와 청국장 환을 이용해서 시제품 만드는 중 입니다 청국장 쿠키와 빵 그리고쵸컬릿까지 차로 샘플 작업 끝났습니다 어때요 맛나 보이나요
4,경북 봉화의 청량애 농장 에서 만든청국장 가루를 이용해서 만든 쿠키 입니다 산머루 효소를 넣고 만들어 완젼 부드럽다는 청국장 쿠키 쵸컬릿 빵 테스트중
4,  소상공인 휴먼다큐 땀방울이 편 입니다  관심 가져주시고 시청해주신 분들께 진심으로 감사드립니다  앞으로도 지역점포 많이 이용해주세요 
4,  소상공인 휴먼다큐 땀방울이 편 입니다  관심 가져주시고 시청해주신 분들께 진심으로 감사드립니다  앞으로도 지역점포 많이 이용해주세요 
4,  방송 소상공인 휴먼스토리 땀방울 고재영 빵집 이야기 편 입니다 
4,유명한 만화가 안중걸 선생님께서 빵집에 오셔서 직접 그려주신 캐리커쳐입니다 저랑 좀 닮았나요
4,일 화요일 마음을 열고 넓은 세상을 보자이루리라는 희망을 외치며 오늘 하루 힘차고 평화롭게
4,오늘 첫방송인데 이름 실수 말고는 좋은것같다 내일은또 어떻게 나올지 궁굼 이대로 금요일까지 방송이 되는데 완젼 궁굼하다 스마트폰   로도 보실수 있습니다 그냥 일상적인 이야기로 금요일까지 방송됩니다 
4,지난번에 촬영했던거 오늘 저녁 시 분 소상공인방송 땀방울에 빵집 이야기가 방송됩니다 스마트폰   로도 보실수 있습니다 그냥 일상적인 이야기로 금요일까지 방송됩니다  여기서 보실수
4,지금 고재영 빵집은 맛있는 충전 중 입니다 행복하고 맛있고 건강한 빵을 만들기 위해 째주 일요일은 맛있는 충전을 합니다행복하고 즐거운 주말보내시고 월요일에 다시 맛있는 빵과 함께 만나요애야 고재영빵집은 째주 일요일은 쉰댄다
4,할아버지 생신 추카드려요 손주들이 직접 만든케이크
4,맛나것다는
4,오늘 경남 하동으로 시집간 케이크오늘 결혼기념일 맞으신분들께 축하드립니다
4,소상공인협동조합 실사 준비 중 실사 잘받어서 선정되기를 바라며 열심히 준비 했습니다
4,우리는 이 세상을 공평하게 누릴 자격이 있습니다 하지만 이 세상은 우리도 모르는 사이에 불공평으로 가득 찬 세상이 되었습니다 이 불공평 누가 공평하게 만들어야 할까요  주어진 재능 세상을 공평하게 하라고 준 것이다 소천 
4,심심풀이 오징어 땅콩 오늘은 검색창에 내이름 검색하고 쉬는 중 이거 재미진데요 본인 이름 검색하면 어떻게 나오는지 함 해보실래요
4,별똥이가 먹을수 있는 건강한 빵 만들기위해 열심히첫 제품 별똥이 간식 나왔으니 이제 두번째 제품 기다려주세요
4,안녕 하세요 경기도 군포시 오금동 단지 퇴계 차상가에서 고재영 빵집을 운영하는 고재영 이라고 합니다 저희 고재영빵집은요 웰빙을 주제로 운영 하고 있습니다 모든 빵에는 잡곡을 사용하여 제품을 만들고요 설탕을 최대한으로 줄여서 사용하
4,아가 첫돌 축하한다 세상 참 좋은곳 즐겁고 행복하게 지내길 바란다 이웃을생각하고 친구를생각하고 같이 즐겁게지낼수있는 아가가되길 바란다 생일 축하한다
4,치킨 마카니 추천할만한거 같다
3,한우암소초밥 좋았었어요
4,또 가고 싶당
3,정말 맛있다고 하네요
3,이 맛집 내꼬야 와우
3,먹방투어 제대로 하고 왔어요 힝
3,특별한 표현이 필요할까요 맛있습니다  맛있어요 꺄악
3,정말 먹을만한 편이네요
3,환상적인 맛
3,그럭저럭 먹을만한 편이에요
3,전체적으로 만족
3,그냥 저냥 나쁘지도 좋지도
3,고봉김밥 정말 깔끔했던 것 같아요
3,그래 이정도는 되어야 먹을만 허지
3,마땅히 먹을거 없을때는 이 집에 갑니다
3,가끔 가면 괜찮겠다 싶음
4,정말 먹고싶었음
3,기분좋게 잘 먹고 왔습니다
3,대체로 훌륭했어요
3,멀리서 와서 먹을정도까진 아닌데 동네주민인 저는 종종 갈듯
3,정말 먹고싶을만했어요
3,정말 만족했엇어요
3,좋네요
3,만족스러워요
3,대체로 만족스러운 편이네요
3,볶음밥 괜찮았던 편이에용
3,그래 이정도는 되어야 먹을만 허지
3,수제돈가스 맛있었고요
3,또 가고 싶은거 같아요
3,입맛에 맞는 것 같네요
4,맛있겄다 아주 
3,정말 또 갈 거 같네요
3,고봉김밥 정말 만족할만한 편입니다
